,CMTE_ID,CMTE_PTY_AFFILIATION
14027,C00453498,REP
14028,C00453530,REP
14029,C00453621,DEM
14030,C00453639,REP
14031,C00453662,DEM
14032,C00453712,DEM
14033,C00453738,REP
14034,C00453753,DEM
14035,C00453761,REP
14036,C00453787,REP
14037,C00453803,REP
14038,C00453845,DEM
14039,C00453852,DEM
14040,C00453860,REP
14041,C00453928,REP
14042,C00453936,DEM
14043,C00454033,DEM
14044,C00454215,DEM
14045,C00454223,DEM
14046,C00454439,DEM
14047,C00454447,REP
14048,C00454488,REP
14049,C00454595,REP
14050,C00454678,REP
14051,C00454694,DEM
14052,C00454728,DEM
14053,C00454744,DEM
14054,C00454751,REP
14055,C00454785,DEM
14056,C00454827,REP
14057,C00454942,REP
14058,C00455006,DEM
14059,C00455055,DEM
14060,C00455436,REP
14061,C00455592,REP
14062,C00455691,DEM
14063,C00455758,DEM
14064,C00455790,REP
14065,C00455808,REP
14066,C00455865,DEM
14067,C00455899,REP
14068,C00455956,DEM
14069,C00455964,DEM
14070,C00456152,REP
14071,C00456244,REP
14072,C00456269,DEM
14073,C00456327,DEM
14074,C00456772,REP
14075,C00456855,DEM
14076,C00456871,REP
14077,C00456996,DEM
14078,C00457010,DEM
14079,C00457028,REP
14080,C00457069,DEM
14081,C00457200,DEM
14082,C00457267,DEM
14083,C00457309,REP
14084,C00457440,DEM
14085,C00457556,DEM
14086,C00457614,DEM
14087,C00457622,DEM
14088,C00457630,DEM
14089,C00457671,DEM
14090,C00457713,DEM
14091,C00457721,DEM
14092,C00457804,REP
14093,C00457879,REP
14094,C00457887,REP
14095,C00457903,DEM
14096,C00457929,REP
14097,C00457945,DEM
14098,C00457952,REP
14099,C00457960,REP
14100,C00457978,REP
14101,C00457986,DEM
14102,C00458059,DEM
14103,C00458083,DEM
14104,C00458117,DEM
14105,C00458125,DEM
14106,C00458133,DEM
14107,C00458141,DEM
14108,C00458174,DEM
14109,C00458182,REP
14110,C00458190,DEM
14111,C00458208,DEM
14112,C00458216,REP
14113,C00458232,DEM
14114,C00458240,DEM
14115,C00458281,REP
14116,C00458315,REP
14117,C00458323,DEM
14118,C00458331,DEM
14119,C00458349,DEM
14120,C00458372,REP
14121,C00458398,DEM
14122,C00458422,DEM
14123,C00458455,REP
14124,C00458471,REP
14125,C00458497,DEM
14126,C00458505,DEM
14127,C00458521,DEM
14128,C00458604,REP
14129,C00458638,DEM
14130,C00458646,DEM
14131,C00458661,DEM
14132,C00458679,REP
14133,C00458687,REP
14134,C00458703,DEM
14135,C00458711,REP
14136,C00458737,REP
14137,C00458752,REP
14138,C00458760,DEM
14139,C00458778,DEM
14140,C00458786,DEM
14141,C00458810,REP
14142,C00458844,REP
14143,C00458851,DEM
14144,C00458877,REP
14145,C00458885,DEM
14146,C00458893,DEM
14147,C00458919,REP
14148,C00458968,REP
14149,C00458976,DEM
14150,C00458992,REP
14151,C00459016,DEM
14152,C00459032,DEM
14153,C00459040,DEM
14154,C00459099,DEM
14155,C00459115,REP
14156,C00459172,DEM
14157,C00459180,REP
14158,C00459198,REP
14159,C00459206,REP
14160,C00459230,REP
14161,C00459248,DEM
14162,C00459255,REP
14163,C00459271,DEM
14164,C00459297,REP
14165,C00459347,REP
14166,C00459354,REP
14167,C00459362,REP
14168,C00459388,REP
14169,C00459396,REP
14170,C00459420,DEM
14171,C00459438,REP
14172,C00459446,DEM
14173,C00459461,REP
14174,C00459479,REP
14175,C00459487,REP
14176,C00459503,REP
14177,C00459511,REP
14178,C00459537,REP
14179,C00459560,REP
14180,C00459586,DEM
14181,C00459610,REP
14182,C00459628,REP
14183,C00459636,DEM
14184,C00459669,REP
14185,C00459677,DEM
14186,C00459727,REP
14187,C00459735,DEM
14188,C00459768,DEM
14189,C00459776,DEM
14190,C00459792,REP
14191,C00459826,REP
14192,C00459842,DEM
14193,C00459859,DEM
14194,C00459875,REP
14195,C00459883,REP
14196,C00459891,REP
14197,C00459909,DEM
14198,C00459917,DEM
14199,C00459941,REP
14200,C00459966,REP
14201,C00459974,DEM
14202,C00460006,DEM
14203,C00460048,REP
14204,C00460055,DEM
14205,C00460063,REP
14206,C00460105,REP
14207,C00460139,REP
14208,C00460147,DEM
14209,C00460162,DEM
14210,C00460170,DEM
14211,C00460220,REP
14212,C00460246,REP
14213,C00460261,DEM
14214,C00460329,REP
14215,C00460337,DEM
14216,C00460386,DEM
14217,C00460394,REP
14218,C00460410,DEM
14219,C00460428,REP
14220,C00460436,DEM
14221,C00460444,REP
14222,C00460469,DEM
14223,C00460519,DEM
14224,C00460527,DEM
14225,C00460535,REP
14226,C00460543,REP
14227,C00460550,REP
14228,C00460568,REP
14229,C00460576,REP
14230,C00460634,DEM
14231,C00460642,DEM
14232,C00460659,REP
14233,C00460667,REP
14234,C00460683,REP
14235,C00460691,REP
14236,C00460709,REP
14237,C00460725,REP
14238,C00460733,REP
14239,C00460741,REP
14240,C00460758,REP
14241,C00460766,DEM
14242,C00460790,DEM
14243,C00460808,REP
14244,C00460824,DEM
14245,C00460832,REP
14246,C00460899,DEM
14247,C00460915,REP
14248,C00460923,REP
14249,C00460931,DEM
14250,C00460949,DEM
14251,C00460956,REP
14252,C00460964,REP
14253,C00460980,REP
14254,C00460998,DEM
14255,C00461012,REP
14256,C00461020,REP
14257,C00461038,DEM
14258,C00461046,REP
14259,C00461053,REP
14260,C00461061,DEM
14261,C00461079,REP
14262,C00461087,DEM
14263,C00461103,DEM
14264,C00461111,DEM
14265,C00461160,REP
14266,C00461178,DEM
14267,C00461186,REP
14268,C00461194,DEM
14269,C00461202,REP
14270,C00461293,REP
14271,C00461301,REP
14272,C00461319,REP
14273,C00461335,DEM
14274,C00461343,DEM
14275,C00461350,REP
14276,C00461368,REP
14277,C00461426,REP
14278,C00461434,REP
14279,C00461442,REP
14280,C00461459,REP
14281,C00461467,REP
14282,C00461475,DEM
14283,C00461483,REP
14284,C00461491,DEM
14285,C00461533,REP
14286,C00461558,DEM
14287,C00461582,DEM
14288,C00461608,REP
14289,C00461657,REP
14290,C00461665,REP
14291,C00461681,REP
14292,C00461699,REP
14293,C00461731,DEM
14294,C00461749,REP
14295,C00461780,REP
14296,C00461798,DEM
14297,C00461806,REP
14298,C00461814,REP
14299,C00461822,REP
14300,C00461830,REP
14301,C00461848,REP
14302,C00461855,DEM
14303,C00461863,REP
14304,C00461871,REP
14305,C00461889,REP
14306,C00461905,REP
14307,C00461921,REP
14308,C00461947,DEM
14309,C00461954,REP
14310,C00461962,REP
14311,C00461970,REP
14312,C00461988,DEM
14313,C00462010,REP
14314,C00462028,REP
14315,C00462036,REP
14316,C00462051,DEM
14317,C00462069,REP
14318,C00462077,REP
14319,C00462101,DEM
14320,C00462119,REP
14321,C00462143,REP
14322,C00462176,DEM
14323,C00462218,REP
14324,C00462226,REP
14325,C00462234,REP
14326,C00462242,REP
14327,C00462259,REP
14328,C00462267,REP
14329,C00462275,DEM
14330,C00462283,REP
14331,C00462309,REP
14332,C00462317,REP
14333,C00462325,REP
14334,C00462366,REP
14335,C00462374,REP
14336,C00462382,REP
14337,C00462390,DEM
14338,C00462408,DEM
14339,C00462424,DEM
14340,C00462432,REP
14341,C00462481,REP
14342,C00462499,REP
14343,C00462507,DEM
14344,C00462515,REP
14345,C00462523,REP
14346,C00462531,DEM
14347,C00462549,REP
14348,C00462556,REP
14349,C00462580,DEM
14350,C00462598,DEM
14351,C00462606,DEM
14352,C00462655,DEM
14353,C00462671,REP
14354,C00462697,DEM
14355,C00462705,REP
14356,C00462721,REP
14357,C00462739,REP
14358,C00462747,REP
14359,C00462762,REP
14360,C00462770,DEM
14361,C00462788,REP
14362,C00462804,DEM
14363,C00462812,DEM
14364,C00462838,DEM
14365,C00462846,REP
14366,C00462853,REP
14367,C00462861,DEM
14368,C00462887,REP
14369,C00462895,DEM
14370,C00462903,REP
14371,C00462911,REP
14372,C00462929,DEM
14373,C00462937,REP
14374,C00462945,REP
14375,C00462986,REP
14376,C00462994,REP
14377,C00463000,REP
14378,C00463018,DEM
14379,C00463042,REP
14380,C00463059,REP
14381,C00463067,REP
14382,C00463141,DEM
14383,C00463158,DEM
14384,C00463166,REP
14385,C00463174,REP
14386,C00463182,REP
14387,C00463190,REP
14388,C00463240,REP
14389,C00463257,REP
14390,C00463265,REP
14391,C00463273,REP
14392,C00463281,REP
14393,C00463299,REP
14394,C00463307,DEM
14395,C00463315,DEM
14396,C00463323,REP
14397,C00463349,REP
14398,C00463356,REP
14399,C00463364,DEM
14400,C00463372,DEM
14401,C00463380,REP
14402,C00463398,DEM
14403,C00463406,DEM
14404,C00463414,REP
14405,C00463455,DEM
14406,C00463463,DEM
14407,C00463471,REP
14408,C00463489,REP
14409,C00463497,REP
14410,C00463505,REP
14411,C00463513,REP
14412,C00463521,REP
14413,C00463554,REP
14414,C00463562,REP
14415,C00463570,REP
14416,C00463604,DEM
14417,C00463612,REP
14418,C00463638,DEM
14419,C00463653,REP
14420,C00463661,DEM
14421,C00463687,REP
14422,C00463711,REP
14423,C00463752,REP
14424,C00463760,DEM
14425,C00463778,DEM
14426,C00463794,REP
14427,C00463802,REP
14428,C00463810,REP
14429,C00463836,REP
14430,C00463851,REP
14431,C00463869,REP
14432,C00463877,REP
14433,C00463885,REP
14434,C00463893,REP
14435,C00463927,DEM
14436,C00463935,REP
14437,C00463950,DEM
14438,C00463976,REP
14439,C00464008,REP
14440,C00464032,REP
14441,C00464057,REP
14442,C00464073,REP
14443,C00464081,REP
14444,C00464099,REP
14445,C00464107,REP
14446,C00464115,REP
14447,C00464123,REP
14448,C00464149,REP
14449,C00464164,REP
14450,C00464172,REP
14451,C00464206,DEM
14452,C00464214,REP
14453,C00464222,REP
14454,C00464321,REP
14455,C00464339,REP
14456,C00464347,DEM
14457,C00464354,REP
14458,C00464370,REP
14459,C00464388,REP
14460,C00464404,REP
14461,C00464412,REP
14462,C00464420,REP
14463,C00464438,REP
14464,C00464479,REP
14465,C00464487,REP
14466,C00464495,DEM
14467,C00464503,REP
14468,C00464511,DEM
14469,C00464552,REP
14470,C00464560,REP
14471,C00464578,REP
14472,C00464586,REP
14473,C00464594,DEM
14474,C00464602,REP
14475,C00464610,DEM
14476,C00464636,REP
14477,C00464669,REP
14478,C00464677,REP
14479,C00464685,DEM
14480,C00464693,REP
14481,C00464701,DEM
14482,C00464735,DEM
14483,C00464743,DEM
14484,C00464750,DEM
14485,C00464776,REP
14486,C00464784,DEM
14487,C00464818,DEM
14488,C00464826,REP
14489,C00464842,REP
14490,C00464859,REP
14491,C00464867,REP
14492,C00464875,REP
14493,C00464883,REP
14494,C00464891,REP
14495,C00464909,REP
14496,C00464917,DEM
14497,C00464933,REP
14498,C00464941,REP
14499,C00464966,REP
14500,C00465005,REP
14501,C00465013,REP
14502,C00465021,REP
14503,C00465039,REP
14504,C00465047,REP
14505,C00465054,REP
14506,C00465062,DEM
14507,C00465070,REP
14508,C00465088,REP
14509,C00465096,REP
14510,C00465120,REP
14511,C00465138,REP
14512,C00465146,REP
14513,C00465187,REP
14514,C00465195,DEM
14515,C00465203,DEM
14516,C00465237,REP
14517,C00465245,REP
14518,C00465252,REP
14519,C00465302,REP
14520,C00465310,REP
14521,C00465336,REP
14522,C00465344,DEM
14523,C00465377,REP
14524,C00465393,REP
14525,C00465419,DEM
14526,C00465427,REP
14527,C00465435,DEM
14528,C00465450,DEM
14529,C00465468,REP
14530,C00465484,REP
14531,C00465492,DEM
14532,C00465500,REP
14533,C00465534,REP
14534,C00465559,DEM
14535,C00465567,REP
14536,C00465575,REP
14537,C00465617,REP
14538,C00465625,REP
14539,C00465633,REP
14540,C00465674,REP
14541,C00465724,REP
14542,C00465732,REP
14543,C00465740,REP
14544,C00465765,REP
14545,C00465773,REP
14546,C00465799,REP
14547,C00465807,REP
14548,C00465815,DEM
14549,C00465823,DEM
14550,C00465831,REP
14551,C00465856,REP
14552,C00465880,DEM
14553,C00465898,REP
14554,C00465906,REP
14555,C00465914,REP
14556,C00465922,REP
14557,C00465930,REP
14558,C00465948,REP
14559,C00465955,REP
14560,C00465963,REP
14561,C00465971,REP
14562,C00465989,REP
14563,C00465997,REP
14564,C00466029,REP
14565,C00466037,REP
14566,C00466045,DEM
14567,C00466052,DEM
14568,C00466086,REP
14569,C00466128,REP
14570,C00466136,DEM
14571,C00466144,REP
14572,C00466185,REP
14573,C00466193,REP
14574,C00466219,REP
14575,C00466227,REP
14576,C00466235,REP
14577,C00466243,REP
14578,C00466268,REP
14579,C00466276,DEM
14580,C00466284,REP
14581,C00466292,REP
14582,C00466318,REP
14583,C00466342,REP
14584,C00466359,REP
14585,C00466367,DEM
14586,C00466375,DEM
14587,C00466383,REP
14588,C00466391,DEM
14589,C00466409,REP
14590,C00466417,REP
14591,C00466425,DEM
14592,C00466482,REP
14593,C00466490,REP
14594,C00466508,REP
14595,C00466516,REP
14596,C00466557,REP
14597,C00466565,REP
14598,C00466573,DEM
14599,C00466581,REP
14600,C00466607,DEM
14601,C00466615,DEM
14602,C00466623,REP
14603,C00466631,REP
14604,C00466649,REP
14605,C00466698,DEM
14606,C00466706,DEM
14607,C00466714,REP
14608,C00466722,REP
14609,C00466730,REP
14610,C00466748,DEM
14611,C00466755,REP
14612,C00466763,DEM
14613,C00466789,DEM
14614,C00466797,REP
14615,C00466805,REP
14616,C00466839,DEM
14617,C00466847,REP
14618,C00466854,REP
14619,C00466862,DEM
14620,C00466870,REP
14621,C00466888,REP
14622,C00466896,REP
14623,C00466912,DEM
14624,C00466920,DEM
14625,C00466938,DEM
14626,C00466961,REP
14627,C00466979,REP
14628,C00466987,REP
14629,C00466995,DEM
14630,C00467001,DEM
14631,C00467019,REP
14632,C00467027,REP
14633,C00467035,REP
14634,C00467043,DEM
14635,C00467050,DEM
14636,C00467100,REP
14637,C00467118,DEM
14638,C00467126,REP
14639,C00467134,DEM
14640,C00467175,DEM
14641,C00467183,REP
14642,C00467191,REP
14643,C00467217,REP
14644,C00467233,REP
14645,C00467241,DEM
14646,C00467266,REP
14647,C00467274,REP
14648,C00467282,REP
14649,C00467290,DEM
14650,C00467308,REP
14651,C00467316,REP
14652,C00467357,DEM
14653,C00467365,REP
14654,C00467423,REP
14655,C00467449,DEM
14656,C00467456,DEM
14657,C00467464,DEM
14658,C00467480,DEM
14659,C00467498,REP
14660,C00467506,REP
14661,C00467514,REP
14662,C00467522,REP
14663,C00467530,REP
14664,C00467563,REP
14665,C00467571,REP
14666,C00467597,REP
14667,C00467613,REP
14668,C00467621,DEM
14669,C00467647,REP
14670,C00467654,REP
14671,C00467670,DEM
14672,C00467696,DEM
14673,C00467712,REP
14674,C00467720,REP
14675,C00467738,REP
14676,C00467753,REP
14677,C00467761,REP
14678,C00467779,REP
14679,C00467787,REP
14680,C00467803,DEM
14681,C00467852,DEM
14682,C00467860,REP
14683,C00467878,DEM
14684,C00467886,REP
14685,C00467894,REP
14686,C00467902,DEM
14687,C00467910,DEM
14688,C00467928,REP
14689,C00467944,REP
14690,C00467951,REP
14691,C00467969,REP
14692,C00467977,REP
14693,C00467985,REP
14694,C00467993,DEM
14695,C00468017,REP
14696,C00468025,REP
14697,C00468033,DEM
14698,C00468041,REP
14699,C00468058,DEM
14700,C00468066,REP
14701,C00468082,REP
14702,C00468090,REP
14703,C00468108,REP
14704,C00468116,REP
14705,C00468124,REP
14706,C00468132,REP
14707,C00468165,REP
14708,C00468173,REP
14709,C00468181,REP
14710,C00468199,REP
14711,C00468249,REP
14712,C00468256,REP
14713,C00468264,REP
14714,C00468280,REP
14715,C00468322,DEM
14716,C00468348,REP
14717,C00468355,REP
14718,C00468363,REP
14719,C00468371,REP
14720,C00468389,REP
14721,C00468405,REP
14722,C00468413,DEM
14723,C00468421,REP
14724,C00468454,REP
14725,C00468462,REP
14726,C00468488,DEM
14727,C00468496,REP
14728,C00468520,DEM
14729,C00468546,REP
14730,C00468553,DEM
14731,C00468561,REP
14732,C00468579,REP
14733,C00468587,REP
14734,C00468595,REP
14735,C00468611,REP
14736,C00468629,REP
14737,C00468637,DEM
14738,C00468652,DEM
14739,C00468686,DEM
14740,C00468694,REP
14741,C00468710,REP
14742,C00468728,DEM
14743,C00468736,REP
14744,C00468751,REP
14745,C00468769,REP
14746,C00468827,DEM
14747,C00468843,REP
14748,C00468850,REP
14749,C00468884,REP
14750,C00468900,REP
14751,C00468934,REP
14752,C00468942,DEM
14753,C00468959,REP
14754,C00468975,REP
14755,C00468983,REP
14756,C00468991,REP
14757,C00469007,REP
14758,C00469031,DEM
14759,C00469049,DEM
14760,C00469056,REP
14761,C00469114,DEM
14762,C00469122,REP
14763,C00469130,DEM
14764,C00469148,REP
14765,C00469155,REP
14766,C00469163,DEM
14767,C00469171,REP
14768,C00469189,DEM
14769,C00469247,DEM
14770,C00469270,REP
14771,C00469296,DEM
14772,C00469304,REP
14773,C00469312,REP
14774,C00469320,DEM
14775,C00469338,DEM
14776,C00469353,REP
14777,C00469361,REP
14778,C00469379,REP
14779,C00469403,REP
14780,C00469445,REP
14781,C00469452,DEM
14782,C00469486,REP
14783,C00469494,REP
14784,C00469528,REP
14785,C00469536,REP
14786,C00469551,REP
14787,C00469569,REP
14788,C00469577,REP
14789,C00469585,DEM
14790,C00469593,REP
14791,C00469627,REP
14792,C00469635,REP
14793,C00469643,REP
14794,C00469684,REP
14795,C00469692,REP
14796,C00469700,DEM
14797,C00469726,DEM
14798,C00469734,REP
14799,C00469742,REP
14800,C00469775,REP
14801,C00469783,REP
14802,C00469791,REP
14803,C00469809,REP
14804,C00469817,DEM
14805,C00469833,DEM
14806,C00469841,REP
14807,C00469866,DEM
14808,C00469874,DEM
14809,C00469916,REP
14810,C00469924,REP
14811,C00469932,DEM
14812,C00469940,DEM
14813,C00469957,REP
14814,C00469965,REP
14815,C00469973,REP
14816,C00469981,DEM
14817,C00469999,REP
14818,C00470005,REP
14819,C00470039,REP
14820,C00470047,REP
14821,C00470054,REP
14822,C00470096,REP
14823,C00470112,REP
14824,C00470120,DEM
14825,C00470153,DEM
14826,C00470179,REP
14827,C00470187,DEM
14828,C00470203,REP
14829,C00470237,DEM
14830,C00470245,DEM
14831,C00470294,REP
14832,C00470310,REP
14833,C00470328,REP
14834,C00470336,DEM
14835,C00470351,REP
14836,C00470393,REP
14837,C00470419,REP
14838,C00470658,REP
14839,C00470716,REP
14840,C00470732,REP
14841,C00470757,REP
14842,C00470781,REP
14843,C00470799,REP
14844,C00470807,REP
14845,C00470823,REP
14846,C00470831,REP
14847,C00470856,REP
14848,C00470880,REP
14849,C00470906,REP
14850,C00470914,REP
14851,C00470922,DEM
14852,C00470948,REP
14853,C00470955,REP
14854,C00470963,DEM
14855,C00470989,REP
14856,C00470997,REP
14857,C00471029,REP
14858,C00471037,REP
14859,C00471052,DEM
14860,C00471078,REP
14861,C00471086,DEM
14862,C00471094,REP
14863,C00471102,REP
14864,C00471110,DEM
14865,C00471128,REP
14866,C00471136,REP
14867,C00471144,REP
14868,C00471151,REP
14869,C00471177,DEM
14870,C00471185,REP
14871,C00471201,REP
14872,C00471219,REP
14873,C00471227,REP
14874,C00471235,REP
14875,C00471243,REP
14876,C00471268,DEM
14877,C00471276,REP
14878,C00471284,REP
14879,C00471292,REP
14880,C00471300,REP
14881,C00471318,REP
14882,C00471342,DEM
14883,C00471359,REP
14884,C00471375,DEM
14885,C00471383,DEM
14886,C00471425,REP
14887,C00471433,DEM
14888,C00471441,DEM
14889,C00471458,REP
14890,C00471466,REP
14891,C00471474,REP
14892,C00471482,REP
14893,C00471490,REP
14894,C00471516,REP
14895,C00471524,REP
14896,C00471532,DEM
14897,C00471557,DEM
14898,C00471573,REP
14899,C00471615,REP
14900,C00471623,DEM
14901,C00471631,DEM
14902,C00471664,DEM
14903,C00471672,REP
14904,C00471680,DEM
14905,C00471722,DEM
14906,C00471730,REP
14907,C00471755,REP
14908,C00471763,REP
14909,C00471771,DEM
14910,C00471789,REP
14911,C00471797,REP
14912,C00471805,REP
14913,C00471821,REP
14914,C00471862,REP
14915,C00471870,REP
14916,C00471888,DEM
14917,C00471896,REP
14918,C00471912,REP
14919,C00471920,DEM
14920,C00471938,REP
14921,C00471946,REP
14922,C00471953,DEM
14923,C00471961,DEM
14924,C00471979,DEM
14925,C00471987,REP
14926,C00471995,REP
14927,C00472001,REP
14928,C00472043,DEM
14929,C00472050,REP
14930,C00472076,REP
14931,C00472084,REP
14932,C00472092,REP
14933,C00472118,REP
14934,C00472126,DEM
14935,C00472134,REP
14936,C00472142,REP
14937,C00472159,DEM
14938,C00472175,REP
14939,C00472191,REP
14940,C00472217,REP
14941,C00472233,REP
14942,C00472241,REP
14943,C00472266,REP
14944,C00472282,DEM
14945,C00472290,REP
14946,C00472316,DEM
14947,C00472332,REP
14948,C00472340,REP
14949,C00472357,REP
14950,C00472365,REP
14951,C00472373,REP
14952,C00472381,DEM
14953,C00472472,DEM
14954,C00472480,REP
14955,C00472498,DEM
14956,C00472530,REP
14957,C00472555,REP
14958,C00472563,REP
14959,C00472597,REP
14960,C00472605,REP
14961,C00472613,REP
14962,C00472621,REP
14963,C00472647,DEM
14964,C00472654,REP
14965,C00472662,REP
14966,C00472670,DEM
14967,C00472696,REP
14968,C00472704,REP
14969,C00472712,REP
14970,C00472720,REP
14971,C00472738,REP
14972,C00472746,REP
14973,C00472779,DEM
14974,C00472787,REP
14975,C00472795,DEM
14976,C00472811,DEM
14977,C00472845,DEM
14978,C00472852,REP
14979,C00472860,REP
14980,C00472878,REP
14981,C00472886,REP
14982,C00472928,DEM
14983,C00472936,REP
14984,C00472944,DEM
14985,C00472951,REP
14986,C00472977,REP
14987,C00472985,REP
14988,C00473017,REP
14989,C00473033,REP
14990,C00473058,REP
14991,C00473066,REP
14992,C00473074,REP
14993,C00473090,REP
14994,C00473124,REP
14995,C00473132,REP
14996,C00473140,DEM
14997,C00473157,REP
14998,C00473165,DEM
14999,C00473181,DEM
15000,C00473199,DEM
15001,C00473207,REP
15002,C00473215,REP
15003,C00473231,REP
15004,C00473256,REP
15005,C00473272,REP
15006,C00473280,REP
15007,C00473298,REP
15008,C00473306,REP
15009,C00473314,DEM
15010,C00473322,REP
15011,C00473330,REP
15012,C00473348,REP
15013,C00473355,REP
15014,C00473363,REP
15015,C00473371,REP
15016,C00473405,REP
15017,C00473413,DEM
15018,C00473421,REP
15019,C00473439,REP
15020,C00473447,REP
15021,C00473454,REP
15022,C00473462,REP
15023,C00473470,DEM
15024,C00473496,DEM
15025,C00473504,REP
15026,C00473512,REP
15027,C00473538,REP
15028,C00473561,REP
15029,C00473579,REP
15030,C00473587,DEM
15031,C00473595,REP
15032,C00473603,REP
15033,C00473637,REP
15034,C00473678,REP
15035,C00473686,REP
15036,C00473694,REP
15037,C00473702,REP
15038,C00473710,REP
15039,C00473736,REP
15040,C00473744,REP
15041,C00473751,REP
15042,C00473769,DEM
15043,C00473777,REP
15044,C00473785,REP
15045,C00473793,REP
15046,C00473819,REP
15047,C00473827,REP
15048,C00473835,REP
15049,C00473843,REP
15050,C00473850,REP
15051,C00473868,REP
15052,C00473892,REP
15053,C00473926,REP
15054,C00473934,DEM
15055,C00473942,REP
15056,C00473959,DEM
15057,C00473991,DEM
15058,C00474007,REP
15059,C00474031,REP
15060,C00474049,REP
15061,C00474056,REP
15062,C00474064,REP
15063,C00474114,REP
15064,C00474171,REP
15065,C00474189,REP
15066,C00474197,REP
